Bairro,Area,Valor,Dormitorios,Vagas
Partenon,66.51,360000,3,1
Partenon,66.51,348000,2,1
Partenon,57.79,260000,2,1
Partenon,46.6,190000,1,1
Partenon,56.21,350000,2,1
Partenon,75.5,420000,3,2
Partenon,53.85,175000,2,0
Partenon,66,230000,2,1
Partenon,44,170000,1,0
Partenon,66.51,497000,2,1
Partenon,32,430000,3,2
Partenon,82,220000,3,0
Partenon,70.58,450000,3,1
Partenon,44,199000,1,0
Partenon,65.29,395000,3,1
Partenon,76,330000,2,1
Partenon,70.58,310000,3,2
Partenon,84,310000,3,0
Partenon,29,165000,1,1
Partenon,51.44,181000,2,0
Partenon,61,180000,2,0
Partenon,74.56,420000,3,2
Partenon,63.84,310000,2,1
Partenon,84.81,351147.45,1,1
Partenon,77.17,449000,3,2
Partenon,60.84,370000,2,1
Partenon,67,280000,2,2
Partenon,69.66,280000,2,0
Partenon,98,350000,3,1
Partenon,105.5,370000,3,1
Partenon,37,149000,1,0
Partenon,39,150000,2,1
Partenon,82.63,305000,2,1
Partenon,44.02,188000,1,1
Partenon,66.51,360000,2,1
Partenon,73.76,375000,3,0
Partenon,56.21,340000,2,1
Partenon,75,325000,2,1
Partenon,45.26,275000,1,1
Partenon,90.75,234000,2,1
Partenon,60.11,299000,2,1
Partenon,72,430000,2,2
Partenon,59.52,2e+05,1,0
Partenon,56.62,279753.85,1,1
Partenon,70.58,366000,3,1
Partenon,32.66,136000,1,0
Partenon,60,245000,2,1
Partenon,56.21,350000,2,2
Partenon,65.29,367000,3,1
Partenon,70.42,390000,3,1
Partenon,111.53,350000,3,1
Partenon,50.98,291000,2,1
Partenon,66.51,340000,3,1
Partenon,64,425000,2,2
Partenon,47,2e+05,1,0
Partenon,42.45,210000,1,0
Partenon,36.79,165000,2,0
Partenon,85,450000,3,2
Partenon,85,485000,3,2
Partenon,85,465000,3,2
Partenon,109.12,276000,2,1
Partenon,80.08,285000,3,0
Partenon,35.09,285170,1,1
Partenon,35.09,270000,1,1
Partenon,56.33,170000,2,0
Partenon,56.21,310000,2,1
Partenon,35.09,283000,1,1
Partenon,35.09,272000,1,1
Partenon,35.09,282000,1,0
Partenon,70.58,313000,3,1
Partenon,44.54,3e+05,1,1
Partenon,44.54,3e+05,1,1
Partenon,35.24,138000,0,0
Partenon,70,265000,3,0
Partenon,65,320000,2,0
Partenon,60,265000,2,0
Partenon,32.2,159000,1,0
Partenon,50.36,315000,2,1
Partenon,50.36,231200,2,1
Partenon,63.84,240000,2,0
Partenon,56.21,360000,2,1
Partenon,64.39,361685.62,2,1
Partenon,65.29,360000,3,1
Partenon,69,370000,2,1
Partenon,56.21,334000,2,1
Partenon,71.07,287000,2,0
Partenon,65,341000,2,2
Partenon,44.86,159000,1,0
Partenon,73.69,250000,2,0
Partenon,35.66,172000,1,0
Partenon,51,272000,2,1
Partenon,44.3,175500,1,0
Partenon,70.46,270000,2,0
Partenon,69.87,312289.07,2,1
Partenon,56.43,245413.89,1,1
Partenon,63,239000,2,0
Partenon,70.9,479255.51,2,2
Partenon,51,256000,2,1
Partenon,56.21,330000,2,1
Partenon,50.95,180000,1,0
Partenon,51.75,350000,2,1
Partenon,70.58,434000,3,0
Partenon,70.58,440000,3,1
Partenon,55.4,425000,2,1
Partenon,56.21,349000,2,1
Partenon,63.75,326000,3,0
Partenon,86.78,250000,2,0
Partenon,73.76,380000,3,1
Partenon,73.76,412000,3,2
Partenon,90,260000,3,0
Partenon,69.91,265000,3,1
Partenon,70.42,415000,2,1
Partenon,74,395000,3,1
Partenon,71.07,286000,2,0
Partenon,60.11,340000,2,2
Partenon,70.58,385000,3,1
Partenon,180.49,450000,4,0
Partenon,63.75,380000,3,2
Partenon,63.75,380000,3,1
Partenon,34.74,157000,1,0
Partenon,51.75,310000,2,1
Partenon,42.21,171000,1,0
Partenon,48.22,150000,1,1
Partenon,47,170000,1,0
Partenon,57.59,255500,1,1
Partenon,50.98,252000,2,1
Partenon,65,340000,3,1
Partenon,62.76,215000,2,0
Partenon,75.7,430000,2,2
Partenon,67.04,212000,2,0
Partenon,66.51,355000,3,1
Partenon,66.51,344000,3,1
Partenon,66.51,355000,3,1
Partenon,74,385000,2,1
Partenon,66.51,459000,3,1
Partenon,61.19,280000,3,0
Partenon,70,240000,3,0
Partenon,70.72,297000,2,1
Partenon,43,255000,1,1
Partenon,66,320000,2,1
Partenon,44.84,250000,1,1
Partenon,63.75,340000,3,1
Partenon,51.71,340000,2,1
Partenon,61,340000,2,1
Partenon,116.06,435000,3,1
Partenon,56.86,382000,2,1
Partenon,39.86,160000,1,0
Partenon,75.7,413400,3,2
Partenon,66.51,350000,3,1
Partenon,69.62,320000,2,1
Partenon,77.56,3e+05,3,1
Partenon,55,150000,2,1
Partenon,52,190000,2,0
Partenon,60.42,239000,2,1
Partenon,57,318000,2,1
Partenon,82,310000,2,1
Partenon,65.29,341000,3,1
Partenon,43,280000,1,1
Partenon,65.29,330000,3,1
Partenon,66.31,330000,3,1
Partenon,63.84,240000,2,0
Partenon,65.85,265000,2,1
Partenon,60.75,320000,2,1
Partenon,59.56,318000,2,1
Partenon,74.93,380000,3,2
Partenon,50.98,210000,2,1
Partenon,51,213000,2,1
Partenon,56.21,342057,2,1
Partenon,70.58,358683,3,1
Partenon,65,298000,2,2
Partenon,65.29,350000,3,2
Partenon,57.18,316000,2,1
Partenon,77.17,420000,3,2
Partenon,60.84,355000,2,1
Partenon,98.23,390000,2,1
Partenon,43.64,245000,1,0
Partenon,72,430000,2,2
Partenon,72,430000,2,2
Partenon,44.3,208000,1,0
Partenon,44.66,149000,1,0
Partenon,58,260000,2,0
Partenon,104.39,375000,3,1
Partenon,89.41,360000,3,1
Partenon,88.63,360000,3,1
Partenon,43.85,145000,1,0
Partenon,45,170000,1,0
Partenon,37,140000,1,0
Partenon,30,149000,1,1
Partenon,81.05,490000,2,1
Partenon,90.5,395000,3,2
Partenon,69.91,260000,3,1
Partenon,60.95,220000,2,0
Partenon,72,260000,3,0
Partenon,66,290000,2,1
Partenon,39.06,185000,1,0
Partenon,122,380000,3,1
Partenon,66.51,395000,3,1
Partenon,70.58,383000,3,1
Partenon,40,160000,1,0
Passo_D_Areia,62,3e+05,2,1
Passo_D_Areia,55.59,210000,2,0
Passo_D_Areia,49,296802.92,1,1
Passo_D_Areia,93.37,268000,3,1
Passo_D_Areia,71.34,420000,3,1
Passo_D_Areia,69.7,420000,2,1
Passo_D_Areia,70,594000,3,2
Passo_D_Areia,38.14,3e+05,2,0
Passo_D_Areia,59,212000,2,0
Passo_D_Areia,70,418000,3,1
Passo_D_Areia,69.02,450000,2,1
Passo_D_Areia,83.85,525000,3,1
Passo_D_Areia,69.4,510000,2,1
Passo_D_Areia,69.7,405000,3,1
Passo_D_Areia,58,330000,2,1
Passo_D_Areia,71.71,479900,2,1
Passo_D_Areia,88,630000,3,2
Passo_D_Areia,90,425000,3,1
Passo_D_Areia,68,530000,2,2
Passo_D_Areia,47.75,165000,1,0
Passo_D_Areia,37.5,155000,1,0
Passo_D_Areia,68.97,195000,2,0
Passo_D_Areia,62,365000,2,1
Passo_D_Areia,112.59,740000,3,2
Passo_D_Areia,90.14,470000,2,2
Passo_D_Areia,73.02,534206.79,2,0
Passo_D_Areia,53,225000,2,0
Passo_D_Areia,85.37,380000,3,4
Passo_D_Areia,45,170000,1,0
Passo_D_Areia,50.86,170000,1,0
Passo_D_Areia,66,210000,2,0
Passo_D_Areia,87.68,485000,3,2
Passo_D_Areia,83,370000,3,1
Passo_D_Areia,44.86,190000,2,1
Passo_D_Areia,77.05,320000,3,1
Passo_D_Areia,180,750000,3,2
Passo_D_Areia,69,450000,3,4
Passo_D_Areia,46,235000,1,1
Passo_D_Areia,82,424000,2,1
Passo_D_Areia,98,424000,1,1
Passo_D_Areia,55.81,198000,2,0
Passo_D_Areia,70,460000,3,1
Passo_D_Areia,67.02,420000,2,1
Passo_D_Areia,105.64,750000,3,2
Passo_D_Areia,70,350000,3,1
Passo_D_Areia,74.64,495000,3,1
Passo_D_Areia,62.53,428000,2,1
Passo_D_Areia,62.53,419000,2,1
Passo_D_Areia,62.53,410000,2,1
Passo_D_Areia,70,430000,2,1
Passo_D_Areia,40,239000,1,2
Passo_D_Areia,58,235000,2,2
Passo_D_Areia,68.65,445160,2,1
Passo_D_Areia,81.72,3e+05,2,1
Passo_D_Areia,43.82,190000,1,0
Passo_D_Areia,69.75,445200,2,1
Passo_D_Areia,62.43,190000,2,0
Passo_D_Areia,63.64,240000,3,1
Passo_D_Areia,68.65,485000,2,1
Passo_D_Areia,53,215000,2,0
Passo_D_Areia,45.05,150000,1,0
Passo_D_Areia,46.86,265000,1,1
Passo_D_Areia,51,213000,2,1
Passo_D_Areia,67,255000,2,0
Passo_D_Areia,77.57,320000,2,0
Passo_D_Areia,63.79,350000,3,1
Passo_D_Areia,67.62,465000,2,4
Passo_D_Areia,62.43,182000,2,0
Passo_D_Areia,78,580000,3,2
Passo_D_Areia,51.2,283000,2,2
Passo_D_Areia,83.96,564000,3,1
Passo_D_Areia,70,430000,3,1
Passo_D_Areia,65.41,6e+05,2,2
Passo_D_Areia,87.54,644000,3,1
Passo_D_Areia,49.15,155000,1,0
Passo_D_Areia,109.36,495000,2,1
Passo_D_Areia,88,550000,3,2
Passo_D_Areia,69.7,398000,3,1
Passo_D_Areia,88,490000,3,1
Passo_D_Areia,88,573000,3,2
Passo_D_Areia,76.46,477000,2,1
Passo_D_Areia,74.75,638000,2,2
Passo_D_Areia,59.26,460000,2,1
Passo_D_Areia,95.25,3e+05,2,1
Passo_D_Areia,39.53,230000,1,0
Passo_D_Areia,95.25,310000,2,2
Passo_D_Areia,95.25,310000,2,2
Passo_D_Areia,117.9,419000,3,2
Passo_D_Areia,92.36,408000,3,2
Passo_D_Areia,83.87,550000,3,2
Passo_D_Areia,78.33,490000,3,1
Passo_D_Areia,70,455000,3,1
Passo_D_Areia,70.73,321000,2,2
Passo_D_Areia,70.73,313000,2,2
Passo_D_Areia,70.73,318000,2,2
Passo_D_Areia,70.73,305000,2,2
Passo_D_Areia,72.83,314000,2,2
Passo_D_Areia,72.83,322000,2,2
Passo_D_Areia,72.83,330000,2,2
Passo_D_Areia,93,620000,3,1
Passo_D_Areia,82,245000,2,1
Passo_D_Areia,81.64,540000,3,1
Passo_D_Areia,58.99,265000,2,0
Passo_D_Areia,57.64,320000,1,0
Passo_D_Areia,62,424000,2,1
Passo_D_Areia,40.05,379956,1,1
Passo_D_Areia,67.02,450000,2,1
Passo_D_Areia,35.96,160000,1,1
Passo_D_Areia,69,490000,2,1
Passo_D_Areia,100,478000,2,1
Passo_D_Areia,76.68,550000,3,2
Passo_D_Areia,92,530000,3,1
Passo_D_Areia,53.93,3e+05,1,1
Passo_D_Areia,58.16,350000,2,1
Passo_D_Areia,79.35,550000,2,2
Passo_D_Areia,77.43,250000,2,0
Passo_D_Areia,69.96,429000,2,1
Passo_D_Areia,84.89,715000,3,2
Passo_D_Areia,54.82,320000,2,1
Passo_D_Areia,75.22,275000,3,1
Passo_D_Areia,71.74,390000,2,1
Passo_D_Areia,69.7,459000,3,1
Passo_D_Areia,69.86,430000,2,1
Passo_D_Areia,95.24,745000,3,2
Passo_D_Areia,41.41,178000,1,0
Passo_D_Areia,89.4,548000,3,4
Passo_D_Areia,81.92,616000,3,2
Passo_D_Areia,70,440000,3,2
Passo_D_Areia,63.64,270000,3,0
Passo_D_Areia,44.83,198000,2,1
Passo_D_Areia,78.37,610000,3,2
Passo_D_Areia,45.68,220000,1,0
Passo_D_Areia,74.64,466000,3,2
Passo_D_Areia,58,220000,2,0
Passo_D_Areia,34.02,160000,1,0
Passo_D_Areia,50.99,220000,2,1
Passo_D_Areia,41,205000,1,1
Passo_D_Areia,95.24,695000,3,2
Passo_D_Areia,93.85,490000,3,1
Passo_D_Areia,55,199000,1,0
Passo_D_Areia,62.6,195000,2,0
Passo_D_Areia,37.27,190000,1,0
Passo_D_Areia,65,290000,2,1
Passo_D_Areia,70,425000,2,1
Passo_D_Areia,68.44,430000,2,1
Passo_D_Areia,69.72,558000,2,0
Passo_D_Areia,69.72,545000,2,1
Passo_D_Areia,87.33,580000,2,2
Passo_D_Areia,88,590000,3,2
Passo_D_Areia,88,570000,3,2
Passo_D_Areia,67,320000,2,1
Passo_D_Areia,66.88,255000,2,0
Passo_D_Areia,112.59,830000,3,2
Passo_D_Areia,35.51,154000,1,0
Passo_D_Areia,47.62,198000,1,1
Passo_D_Areia,81.92,590000,2,1
Passo_D_Areia,93.85,5e+05,3,1
Passo_D_Areia,70,415000,3,1
Passo_D_Areia,71.31,485000,3,2
Passo_D_Areia,77.87,250000,4,0
Passo_D_Areia,85.85,640000,3,1
Passo_D_Areia,55,3e+05,2,3
Passo_D_Areia,81.92,515000,2,1
Passo_D_Areia,68.28,220000,3,0
Passo_D_Areia,77.19,390000,3,1
Passo_D_Areia,69.4,450000,2,1
Passo_D_Areia,74.64,470000,3,1
Passo_D_Areia,58.63,255000,3,1
Passo_D_Areia,70,276600,2,0
Passo_D_Areia,77.05,360000,4,1
Passo_D_Areia,32.41,150000,1,0
Passo_D_Areia,106,850000,3,0
Passo_D_Areia,37,157000,1,1
Passo_D_Areia,95,798000,3,2
Passo_D_Areia,35,150000,1,0
Passo_D_Areia,58.77,460000,2,1
Passo_D_Areia,108.21,650000,3,2
Passo_D_Areia,69.72,435000,2,0
Passo_D_Areia,69.72,435000,2,1
Passo_D_Areia,80,440000,3,1
Passo_D_Areia,40.86,205000,1,0
Passo_D_Areia,112.14,350000,3,0
Passo_D_Areia,46.5,192000,1,0
Passo_D_Areia,105.64,820000,3,2
Passo_D_Areia,33.63,159000,1,0
Passo_D_Areia,95.96,280000,2,1
Passo_D_Areia,78,6e+05,3,2
Passo_D_Areia,69.4,490000,2,1
Passo_D_Areia,49.96,220000,1,1
Passo_D_Areia,95.24,650000,3,2
Passo_D_Areia,69.75,450000,2,1
Passo_D_Areia,72.85,450000,2,1
Passo_D_Areia,95.24,760000,3,2
Passo_D_Areia,50.99,255000,2,1
Passo_D_Areia,105.64,749000,3,2
Passo_D_Areia,69.7,395000,3,1
Passo_D_Areia,62.45,393736,2,1
Passo_D_Areia,72.51,453801,3,1
Passo_D_Areia,63,4e+05,2,1
Passo_D_Areia,79.35,550000,3,2
Passo_D_Areia,48,195000,2,0
Passo_D_Areia,68.44,443963,2,1
Passo_D_Areia,81.92,515893,3,1
Passo_D_Areia,68.6,583729,2,1
Passo_D_Areia,86.36,658859,3,2
Passo_D_Areia,66.88,320000,2,1
Passo_D_Areia,62,457883,2,2
Passo_D_Areia,85,592668,3,2
Passo_D_Areia,69.02,390000,2,1
Passo_D_Areia,91.96,695000,3,2
Passo_D_Areia,70,439514,3,1
Passo_D_Areia,70,439514,2,1
Passo_D_Areia,70,450000,3,1
Passo_D_Areia,69.02,390000,2,1
Passo_D_Areia,87.13,530000,3,1
Passo_D_Areia,48.4,165000,1,0
Passo_D_Areia,77.19,420000,3,1
Passo_D_Areia,58.04,198000,2,0
Passo_D_Areia,83,580000,3,2
Passo_D_Areia,41.05,190000,1,0
Passo_D_Areia,96.5,750000,3,0
Passo_D_Areia,34.03,175000,1,0
Passo_D_Areia,65,480000,2,1
Passo_D_Areia,68,485000,2,2
Passo_D_Areia,66.99,574000,2,1
Passo_D_Areia,87.13,590000,3,0
Passo_D_Areia,88,573000,3,2
Passo_D_Areia,88,550000,3,2
Passo_D_Areia,88,590000,3,2
Passo_D_Areia,88,570000,3,2
Passo_D_Areia,88,490000,3,2
Passo_D_Areia,61.2,212000,2,0
Passo_D_Areia,64.52,240000,2,0
Passo_D_Areia,70.67,239000,2,0
Passo_D_Areia,39.51,179000,1,1
Passo_D_Areia,90,688000,3,2
Passo_D_Areia,62.53,4e+05,2,1
Passo_D_Areia,109.4,646523.68,3,4
Passo_D_Areia,66.99,425000,2,1
Passo_D_Areia,69.3,240000,2,1
Passo_D_Areia,55.95,268000,2,0
Passo_D_Areia,76.01,285000,4,1
Passo_D_Areia,74.35,318000,4,1
Passo_D_Areia,87.54,639000,3,0
Passo_das_Pedras,53,235000,2,1
Passo_das_Pedras,62.85,269000,3,1
Passo_das_Pedras,47.91,247000,2,1
Passo_das_Pedras,46.34,160000,2,1
Passo_das_Pedras,49.53,170000,2,1
Passo_das_Pedras,47.57,190000,2,1
Passo_das_Pedras,62.85,250000,3,1
Passo_das_Pedras,48.41,190000,2,1
Passo_das_Pedras,62,270000,3,1
Passo_das_Pedras,49,212000,2,1
Passo_das_Pedras,48.41,190000,2,1
Passo_das_Pedras,62,230000,2,1
Passo_das_Pedras,62,2e+05,2,1
Passo_das_Pedras,48.41,250000,2,1
Passo_das_Pedras,62.85,260000,3,1
Passo_das_Pedras,49,240000,2,1
Petropolis,68.5,610000,1,1
Petropolis,69.37,610000,1,1
Petropolis,69.37,590000,2,2
Petropolis,113.69,637000,3,2
Petropolis,104.36,636000,3,4
Petropolis,70,360000,2,1
Petropolis,143.59,950000,3,2
Petropolis,118,690000,2,2
Petropolis,70.63,390000,2,2
Petropolis,180,890000,3,2
Petropolis,73.06,330000,2,1
Petropolis,61,450000,2,1
Petropolis,42,170000,1,0
Petropolis,64.78,398000,2,1
Petropolis,110,850000,3,2
Petropolis,107,736000,3,2
Petropolis,138,560000,3,2
Petropolis,91.65,460000,2,1
Petropolis,55.62,250000,2,1
Petropolis,126.85,629000,3,2
Petropolis,90.58,630000,3,2
Petropolis,118.35,750000,3,2
Petropolis,116,650000,3,2
Petropolis,85.53,795000,3,2
Petropolis,56,320000,2,2
Petropolis,56,260000,2,1
Petropolis,49.94,395000,1,1
Petropolis,52,240000,2,1
Petropolis,112,6e+05,3,2
Petropolis,72.77,350000,2,1
Petropolis,47.05,2e+05,2,0
Petropolis,56,163000,2,1
Petropolis,45.88,339000,1,1
Petropolis,104,971213,2,2
Petropolis,83.02,2e+05,1,1
Petropolis,44,265000,1,0
Petropolis,75.82,430000,2,1
Petropolis,113.59,499900,3,1
Petropolis,130,750000,3,2
Petropolis,81,320000,2,0
Petropolis,59.58,224000,2,0
Petropolis,121,520000,3,2
Petropolis,70,530000,3,1
Petropolis,118.55,973400,3,2
Petropolis,105.3,795000,3,2
Petropolis,118.55,1083000,2,2
Petropolis,116.58,490000,3,1
Petropolis,38.64,215000,1,0
Petropolis,96,175000,2,0
Petropolis,79.03,250000,3,0
Petropolis,190.93,677000,2,2
Petropolis,97,690000,2,2
Petropolis,170.5,1060000,3,2
Petropolis,53.93,450000,1,1
Petropolis,50.27,280000,1,0
Petropolis,130.79,580000,3,2
Petropolis,109,3e+05,2,1
Petropolis,84,370000,3,1
Petropolis,178,532000,5,1
Petropolis,138,550000,3,2
Petropolis,79.2,260000,2,0
Petropolis,53.32,230000,2,1
Petropolis,46.94,181000,1,0
Petropolis,43,190000,0,1
Petropolis,65,370000,2,2
Petropolis,79.84,621000,2,2
Petropolis,51.17,228000,2,0
Petropolis,73.3,478000,2,1
Petropolis,46.91,215000,2,0
Petropolis,49.11,330000,1,0
Petropolis,136,498000,3,2
Petropolis,238,890000,3,2
Petropolis,69,285000,2,0
Petropolis,88.42,615000,3,2
Petropolis,112.35,870000,3,2
Petropolis,105.87,710000,3,2
Petropolis,86.56,310000,2,1
Petropolis,138,670000,3,2
Petropolis,56.2,225000,2,0
Petropolis,90,385000,2,1
Petropolis,63.15,220000,3,0
Petropolis,104.36,480000,3,3
Petropolis,62.18,260000,2,2
Petropolis,107,320000,3,0
Petropolis,68,230000,2,1
Petropolis,63.47,360000,2,1
Petropolis,58.45,288000,2,0
Petropolis,67.66,270000,3,0
Petropolis,226.11,670000,3,1
Petropolis,70,650000,2,2
Petropolis,121.86,529000,3,1
Petropolis,69,495000,2,1
Petropolis,53.28,180000,1,1
Petropolis,70.89,450000,2,1
Petropolis,61.45,2e+05,2,0
Petropolis,47,369400,1,1
Petropolis,84.1,470000,2,0
Petropolis,92.93,6e+05,3,2
Petropolis,87.51,540000,3,1
Petropolis,72.81,795000,2,2
Petropolis,78.1,330000,1,1
Petropolis,32.74,205000,1,0
Petropolis,77.07,735000,2,2
Petropolis,45.16,203000,2,0
Petropolis,58.28,790000,2,2
Petropolis,79.2,258000,2,0
Petropolis,109.9,570000,3,1
Petropolis,119.28,430000,3,0
Petropolis,63.97,371000,2,1
Petropolis,64.1,240000,2,1
Petropolis,58.82,299000,1,0
Petropolis,67.02,250000,3,0
Petropolis,85,585000,2,2
Petropolis,62.42,455666,1,2
Petropolis,62.13,453549,1,2
Petropolis,45.88,334924,1,1
Petropolis,60.33,440409,2,1
Petropolis,92.22,585000,2,1
Petropolis,86,798000,2,2
Petropolis,134.82,530000,3,1
Petropolis,86,782000,2,2
Petropolis,56,630000,1,1
Petropolis,91.27,380000,2,0
Petropolis,132.44,850000,3,2
Petropolis,56,485000,1,0
Petropolis,66.67,460000,2,1
Petropolis,29.39,220000,1,1
Petropolis,132,498000,3,2
Petropolis,97.95,650000,2,2
Petropolis,155.07,980000,3,3
Petropolis,100,838000,3,2
Petropolis,115.28,530000,3,1
Petropolis,132.57,995000,3,3
Petropolis,33.25,188000,1,0
Petropolis,47.83,380000,1,1
Petropolis,74,560000,2,1
Petropolis,80,3e+05,2,0
Petropolis,71,470498,2,1
Petropolis,73.42,350000,2,1
Petropolis,103.92,479000,3,2
Petropolis,96.95,495000,3,0
Petropolis,38.18,277000,1,1
Petropolis,65.15,299000,2,0
Petropolis,78.7,550000,2,3
Petropolis,75,298000,2,1
Petropolis,74.48,455000,2,1
Petropolis,62,190000,2,0
Petropolis,96.55,319000,3,0
Petropolis,81.42,450000,3,1
Petropolis,88,195000,2,0
Petropolis,61.55,430000,2,1
Petropolis,71.16,430000,2,1
Petropolis,146,950000,4,2
Petropolis,55,4e+05,2,1
Petropolis,63.77,340000,2,1
Petropolis,126.47,960000,3,2
Petropolis,109.72,530000,3,1
Petropolis,37.83,232000,2,1
Petropolis,143.01,8e+05,3,2
Petropolis,83,690000,3,2
Petropolis,59,460000,2,1
Petropolis,79,496000,2,2
Petropolis,79,445000,2,1
Petropolis,79,477000,2,1
Petropolis,62.18,2e+05,2,0
Petropolis,81.42,5e+05,3,2
Petropolis,105.87,680000,3,2
Petropolis,71.78,298000,2,1
Petropolis,126.58,430000,3,1
Petropolis,66,477120.64,2,1
Petropolis,59.62,550000,2,2
Petropolis,45.51,245000,1,0
Petropolis,129.7,575000,3,2
Petropolis,106,424000,3,1
Petropolis,48.64,345000,1,1
Petropolis,48.85,195000,2,0
Petropolis,68.84,530575.01,2,2
Petropolis,89.88,756162,3,2
Petropolis,52.82,181000,1,0
Petropolis,80.19,499000,1,1
Petropolis,83,256000,2,0
Petropolis,62.18,205000,2,0
Petropolis,101.55,480000,3,1
Petropolis,71.9,395000,2,1
Petropolis,65.23,280000,2,1
Petropolis,94.85,450000,3,2
Petropolis,43.54,250000,1,0
Petropolis,68.65,290000,2,0
Petropolis,73.24,265000,3,0
Petropolis,125,770000,3,2
Petropolis,170.43,350000,3,0
Petropolis,71.64,395000,2,1
Petropolis,113.14,622000,3,1
Petropolis,71.12,395000,2,1
Petropolis,75.68,4e+05,2,1
Petropolis,63.92,448400,2,1
Petropolis,63.92,449000,2,1
Petropolis,61.34,442500,2,2
Petropolis,96.69,340000,3,0
Petropolis,62.46,418000,2,1
Petropolis,63.92,485000,2,2
Petropolis,63.92,485000,2,2
Petropolis,61.34,454000,2,2
Petropolis,61.34,429000,2,1
Petropolis,61.34,439000,2,1
Petropolis,61.34,439000,2,1
Petropolis,102.13,488000,3,0
Petropolis,61.82,467000,2,2
Petropolis,86,485000,2,1
Petropolis,63.92,497000,2,2
Petropolis,61.34,464000,2,2
Petropolis,61.34,439000,2,1
Petropolis,92.28,370000,3,0
Petropolis,75.68,5e+05,2,1
Petropolis,72.33,452000,3,1
Petropolis,60.76,2e+05,2,0
Petropolis,82.88,320000,3,0
Petropolis,74.1,630000,2,1
Petropolis,56.61,250000,2,0
Petropolis,112.06,580000,3,1
Petropolis,142.3,780000,3,2
Petropolis,80.21,590450,2,2
Petropolis,103.5,3e+05,3,0
Petropolis,87,938823,2,2
Petropolis,107.26,890000,3,2
Petropolis,65.45,470000,2,1
Petropolis,43,175000,1,0
Petropolis,68,575000,3,2
Petropolis,75,390000,2,1
Petropolis,42.5,215000,1,1
Petropolis,85,450000,2,2
Petropolis,57.9,255000,2,1
Petropolis,39.65,170000,1,0
Petropolis,48,175000,1,0
Petropolis,55.62,228000,2,0
Petropolis,73.01,550000,2,2
Petropolis,45,250000,1,2
Petropolis,138.08,640000,3,2
Petropolis,75.14,504969.21,2,2
Petropolis,70,610000,2,2
Petropolis,70,491461,2,4
Petropolis,84.04,4e+05,2,1
Petropolis,65.81,320000,2,0
Petropolis,62.32,212000,2,0
Petropolis,72,350000,2,1
Petropolis,89,4e+05,2,1
Petropolis,61.88,620000,2,1
Petropolis,87.74,520000,3,2
Petropolis,104.6,430000,3,2
Petropolis,65.81,290000,2,0
Petropolis,169.69,595000,3,2
Petropolis,56.89,280000,2,0
Petropolis,47.4,220000,2,0
Petropolis,67.02,266000,3,1
Petropolis,102,620000,2,2
Petropolis,49.4,318000,1,1
Petropolis,90.51,690000,3,2
Petropolis,78.39,559200,2,2
Petropolis,82.32,620000,2,2
Petropolis,65.03,350000,2,2
Petropolis,57.97,250000,2,1
Petropolis,130,530000,2,1
Petropolis,77.45,205000,2,0
Petropolis,62.06,250000,2,0
Petropolis,94,595000,2,2
Petropolis,57.57,4e+05,2,2
Petropolis,41.71,185000,1,1
Petropolis,188.05,950000,3,2
Petropolis,47,240000,2,1
Petropolis,79,305000,3,0
Petropolis,66.86,580000,2,1
Petropolis,128.25,468000,2,1
Petropolis,106,580000,3,0
Petropolis,106,750000,3,2
Petropolis,77.68,595000,2,2
Petropolis,68,530000,2,2
Petropolis,74,405000,3,0
Petropolis,95.32,1e+06,2,3
Petropolis,68.12,360000,2,1
Petropolis,46.26,2e+05,1,0
Petropolis,54.3,212000,2,1
Petropolis,42.19,165000,1,0
Petropolis,35,180000,1,1
Petropolis,80,570000,2,2
Petropolis,54.66,290000,2,0
Petropolis,81.92,692000,2,2
Petropolis,106.93,750000,3,2
Petropolis,62.18,180000,2,0
Petropolis,48.97,215000,2,0
Petropolis,71.06,398000,2,1
Petropolis,89.76,893000,2,2
Petropolis,78.57,380000,2,1
Petropolis,40.6,230000,1,1
Petropolis,128.32,599000,3,1
Petropolis,109.9,550000,3,1
Petropolis,135.29,450000,3,0
Petropolis,231,1100000,3,2
Petropolis,149.52,490000,3,0
Petropolis,70.9,520000,2,2
Petropolis,70.9,520000,2,2
Petropolis,62.18,208000,2,0
Petropolis,62.18,170000,2,0
Petropolis,72.5,270000,2,0
Petropolis,84.84,430000,2,0
Petropolis,75.46,5e+05,2,1
Petropolis,108.5,670000,3,2
Petropolis,72.58,380000,2,0
Petropolis,71.92,394147,2,1
Petropolis,72.56,325000,2,1
Petropolis,93,610000,3,2
Petropolis,71.19,350000,2,1
Petropolis,41.06,2e+05,1,1
Petropolis,62.18,215000,2,0
Petropolis,32.34,210000,1,0
Petropolis,107,470000,3,2
Petropolis,82.41,245000,3,0
Petropolis,102.48,450000,3,1
Petropolis,37,150000,1,0
Petropolis,84.48,3e+05,2,0
Petropolis,62.18,190000,2,0
Petropolis,95.15,650000,3,2
Petropolis,82,5e+05,2,1
Petropolis,40.86,235000,1,0
Petropolis,104.6,560000,3,1
Petropolis,51.65,439978,1,1
Petropolis,77,598843,2,1
Petropolis,38.64,215000,1,0
Petropolis,68.28,510000,2,2
Petropolis,88,729000,3,2
Petropolis,118,580000,3,2
Petropolis,68.5,490000,2,1
Petropolis,92.07,7e+05,3,2
